	0,0143495				0,0632894							0,0630192	
	0,0279921				0,0718091							0,0536169	
	0,0169211				0,0930639							0,0492522	
	0,0231273				0,074513							0,0418449	
	0,0148152				0,0767122							0,0724796	
	0,0136625				0,0834442							0,0577728	
	0,0238352				0,104411							0,0670781	
	0,0219718				0,0687852							0,0540749	
	0,013735				0,0738567							0,0645347	
	0,0132774				0,0599469							0,0486832	
	0,014137				0,075459							0,0544489	
	0,020628				0,0756245							0,0510126	
	0,0249414				0,0970573							0,0584145	
	0,0153188				0,086501							0,083326	
	0,0229873				0,0869221							0,0632014	
	0,022656				0,0866662							0,0393131	
	0,0197633				0,0827311							0,0668792	
	0,0295111				0,0790525							0,0473604	
	0,0299859				0,0803991							0,0552921	
	0,0246668				0,069604							0,0489472	
	0,0309968				0,0820954							0,0529279	
	0,0293908				0,0700388							0,0540089	
	0,0218325				0,104418							0,0739576	
	0,0175762				0,0635949							0,0661131	
	0,0196928				0,103499							0,0585921	
	0,0223789				0,0917041							0,0470669	
	0,0253182				0,0697014							0,0557942	
	0,0140654				0,091865							0,0638109	
	0,0134601				0,0861272							0,0566245	
	0,0158885				0,082709							0,0643065	
	0,0140195				0,0780747							0,0735104	
	0,0139322				0,0579572							0,0677001	
	0,0139744				0,0814903							0,054282	
	0,0138621				0,0821117							0,0466002	
	0,0271989				0,0688602							0,0679106	
	0,0197986				0,0881815							0,0689618	
	0,0273233				0,0925127							0,082105	
	0,0322532				0,0825248							0,079412	
	0,0315067				0,0619405							0,0785516	
	0,0340593				0,0612471							0,0463323	
	0,0149769				0,0840728							0,0711781	
	0,0230421				0,0660469							0,0573586	
	0,0157593				0,075729							0,0648041	
	0,013915				0,0710198							0,0713954	
	0,0145972				0,0739239							0,0463939	
	0,0202382				0,0844207							0,0554271	
	0,0144468				0,0825178							0,048089	
	0,0141449				0,0781079							0,057424	
	0,0222624				0,062921							0,0563833	
	0,0261778				0,0803462							0,0643541	
	0,0167047				0,0987832							0,0550236	
	0,0259818				0,0901614							0,0630895	
	0,0248105				0,0795265							0,0608156	
	0,0250794				0,0751654							0,0669342	
	0,0254823				0,0783837							0,0649914	
	0,0252902				0,0900598							0,0717319	
	0,0275167				0,072357							0,0540005	
	0,0220912				0,0708877							0,0609541	
	0,0192804				0,0568871							0,0715676	
	0,0212876				0,109795							0,0701387	
	0,0158269				0,0624427							0,0739826	
	0,0245018				0,0691782							0,0613501	
	0,0163299				0,0899453							0,0713794	
	0,0246879				0,076629							0,0675173	
	0,0216865				0,0871476							0,0715778	
	0,024839				0,0787615							0,060493	
	0,0144763				0,056012							0,0505696	
	0,0154167				0,0930772							0,0613103	
	0,0278895				0,0537806							0,049545	
	0,0195621				0,0790953							0,0587632	
	0,0141187				0,0879626							0,0645404	
	0,0133318				0.07688 s							0,0459721	
	0,0254134				0,0926827							0,0668519	
	0,0212913				0,0593869							0,0789285	
	0,0150929				0,0849286							0,0750456	
	0,0223284				0,0782232							0,0644927	
	0,0184295				0,0647703							0,0438383	
	0,0140138				0,0796117							0,0623315	
	0,0138248				0,0723935							0,0738483	
	0,014236				0,0986743							0,0504862	
	0,0134655				0,0867184							0,0563616	
	0,0263462				0,0844959							0,0695428	
	0,019321				0,0842742							0,0399755	
	0,0195098				0,0895796							0,0437173	
	0,0264479				0,0644984							0,0579689	
	0,0178288				0,0587112							0,0633109	
	0,013995				0,0763784							0,0518119	
	0,0264453				0,0646817							0,0588227	
	0,0194935				0,0731469							0,0610014	
	0,0127176				0,0619388							0,0562868	
	0,0140559				0,0720092							0,0663167	
	0,0217698				0,0670043							0,0694021	
	0,0246421				0,0541028							0,0540371	
	0,0223518				0,0949697							0,0642574	
	0,0136713				0,0613442							0,0573201	
	0,0257736				0,0771919							0,0469347	
	0,019766				0,0791908							0,0653479	
	0,0128846				0,0621055							0,0552272	
	0,0134652				0,073877							0,0439614	
	0,0134176				0,0707174							0,0616499	
	0,0133503				0,095863							0,0568046	
	0,0139144				0,102503							0,0436898	
	0,0302441				0,0696939							0,0455476	
	0,0267691				0,0966163							0,063513	
	0,0239009				0,0810968							0,0734875	
	0,0138347											0,0505873	
	0,0134236											0,0700595	
	0,0233139											0,0647901	
	0,0273787											0,0432135	
	0,0221733											0,0431711	
	0,0298007											0,0757933	
	0,0269596											0,0509986	
	0,029386											0,0638072	
	0,0260056											0,0530924	
	0,0226443											0,0484354	
	0,0332075											0,0722659	
	0,0307141											0,0698296	
	0,0279139											0,0697163	
	0,018308											0,079755	
	0,0236937											0,0603156	
	0,0267559											0,0446836	
	0,0148607											0,0619402	
	0,0135875											0,0671978	
	0,0135597											0,0543101	
	0,0229535											0,0582476	
	0,0202406											0,0425203	
	0,0225728											0,0490303	
	0,0240393											0,0720377	
	0,0267413											0,0811378	
	0,0174767											0,050935	
	0,0125838											0,0637988	
	0,0136505											0,0636427	
	0,0158666											0,069949	
	0,0278441											0,0695683	
	0,0228262											0,0445201	
	0,0139037											0,0608816	
	0,0136289											0,0711794	
	0,0239794											0,0700398	
	0,0181382											0,0659942	
	0,0270168											0,0448455	
	0,0217412											0,0712991	
	0,0301757											0,0673361	
	0,0261486											0,043749	
	0,0219177											0,0609285	
	0,0186932											0,0583923	
	0,0146052											0,0419736	
	0,0209772											0.05671 s	
	0,0225976											0,0548295	
	0,019391											0,0685592	
	0,030332											0,0713063	
	0,021541											0,0708848	
	0,0177579											0,060649	
	0,0251057											0,0794759	
	0,0276175											0,0485697	
	0,0196197											0,0506106	
	0,0172146											0,0632809	
	0,0270378											0,0656371	
	0,0234814											0,0779931	
	0,0191638											0,069382	
	0,0271423											0,063953	
	0,0270348											0,0503252	
	0,0141497											0,0702089	
	0,0259641											0,0751447	
	0,0290705											0,0663227	
	0,0193854											0,0534542	
	0,019538											0,0554691	
	0,0299535											0,0516883	
	0,0215112											0,0697836	
	0,0224294											0,0717725	
	0,0274118											0,0684074	
	0,0251414											0,0701204	
	0,0245839											0,0642529	
	0,0257125											0,079307	
	0,0185794											0,0572631	
	0,0265418											0,0484388	
	0,0232511											0,0561539	
	0,0298376											0,0604457	
	0,0295338											0,0668055	
	0,0237543											0,0690981	
	0,0174825											0,0601334	
	0,0135997											0,0647274	
	0,0133694											0,0665141	
	0,0138034											0,0584432	
	0,017448											0,0450542	
	0,0331081											0,0573737	
	0,0292486											0,0555226	
	0,0326836											0,0502759	
	0,0327868											0,0716165	
	0,021977											0,0720714	
	0,014158											0,0418873	
	0,0133027											0,0613762	
	0,0129759											0,0420536	
	0,022946											0,0594678	
	0,0225578											0,0668237	
	0,0218111											0,0727287	
	0,0232904											0,0666077	
	0,0133362											0,0652176	
	0,0187499											0,0442475	
	0,0263536												
	0,0139031												
	0,0223504												
	0,0141759												
	0,0222757												
	0,0185837												
	0,0165839												
	0,0239718												
	0,0281385												
	0,0231806												
	0,029474												
	0,0239733												
	0,030152												
	0,0305822												
	0,0274537												
	0,0270148												
	0,0296009												
	0,0190478												
	0,0170547												
	0,0154601												
	0,0130245												
	0,0139349												
	0,0132587												
	0,0151575												
	0,0138476												
	0,0138388												
	0,0162495												
	0,0180912												
	0,0138683												
	0,0180667												
	0,0143939												
	0,0140641												
	0,0160426												
	0,0226865												
	0,0154218												
	0,0137202												
	0,0176208												
	0,0252905												
	0,0238417												
	0,0145211												
	0,0136327												
	0,0150009												
	0,0143304												
	0,0154328												
	0,0170005												
	0,0142839												
	0,0151765												
	0,0139503												
	0,0131937												
	0,021934												
	0,0136259												
	0,0219247												
	0,0281844												
	0,0294787												
	0,0289329												
	0,0363749												
	0,0156797												
	0,0250053												
	0,0261517												
	0,0245908												
	0,0238373												
	0,0240159												
	0,0205867												
	0,0222897												
	0,0130626												
	0,0177453												
	0,0154943												
	0,0188409												
	0,0214158												
	0,0264062												
	0,0240246												
	0,0232819												
	0,016892												
	0,0259653												
	0,0299069												
	0,0243562												
	0,0263053												
	0,0231461												
	0,0145307												
	0,0227795												
	0,028131												
	0,0257935												
	0,0211283												
	0,0131802												
	0,0135511												
	0,0133433												
	0,0134983												
	0,0316692												
	0,0222592												
	0,0279125												
	0,0331952												
	0,0273967												
	0,0305671												
	0,0285227												
	0,0138287												
	0,0137011												
	0,0156242												
	0,0262425												
	0,0278276												
	0,0288991												
	0,025334												
	0,0250278												
	0,015063												
	0,0257894												
	0,0254105												
	0,0283664												
	0,0221702												
	0,0273561												
	0,0282365												
	0,0297194												
	0,0296172												
	0,0241056												
	0,0294743												
	0,0305109												
	0,0274722												
	0,0303008												
	0,0291726												
	0,0295039												
	0,0260009												
	0,0143156												
	0,0128845												
	0,0125244												
	0,0246035												
	0,0229052												
	0,0271763												
	0,0253782												
	0,0225393												
	0,0144446												
	0,0263593												
	0,0288233												
	0,0188106												
	0,0145849												
	0,0312689												
	0,0192837												
	0,0136407												
	0,0249093												
	0,0254781												
	0,0287929												
	0,0269415												
	0,0164565												
	0,0136244												
	0,0135398												
	0,0137802												
	0,0296519												
	0,0297402												
	0,0250338												
	0,0261731												
	0,0149631												
	0,0239126												
	0,0238862												
	0,0329784												
	0,0282682												
	0,0253114												
	0,0254164												
	0,0166517												
	0,0176311												
	0,0141162												
	0,0221341												
	0,028279												
	0,0184029												
	0,0164678												
	0,0136736												
	0,0138451												
	0,0135413												
	0,0259134												
	0,0170684												
	0,0199909												
	0,0248367												
	0,0295821												
	0,0221023												
	0,0133315												
	0,0244869												
	0,0292554												
	0,0298655												
	0,0208188												
	0,032365												
	0,0167354												
	0,0272241												
	0,0263132												
	0,0374296												
	0,0267972												
	0,0287683												
	0,0191196												
	0,0143246												
	0,0141281												
	0,0195279												
	0,0243171												
	0,0245472												
	0,0296687												
	0,0304236												
	0,0315297												
	0,0308302												
	0,0259795												
	0,0218715												
	0,0237669												
	0,0145999												
	0,0141476												
	0,0141857												
	0,0161063												
	0,0156115												
	0,0138763												
	0,0207435												
	0,0293964												
	0,0288309												
	0,0241385												
	0,0252633												
	0,0301934												
	0,0165146												
	0,0232468												
	0,0234957												
	0,0262882												
	0,028321												
	0,0293778												
	0,0182663												
	0,0145159												
	0,0138233												
	0,014442												
	0,0189398												
	0,0156994												
	0,0140678												
	0,0260864												
	0,0276985												
	0,0211592												
	0,0304978												
	0,0235444												
	0,0278244												
	0,0270191												
	0,0172515												
	0,0248214												
	0,0164478												
	0,023106												
	0,0203694												
	0,0204899												
	0,0156839												
	0,0284771												
	0,0209562												
	0,0142515												
	0,0160669												
	0,0298981												
	0,0237366												
	0,0145772												
	0,013496												
	0,0253439												
	0,0232852												
	0,0141671												
	0,0271184												
	0,0279686												
	0,017256												
	0,0139824												
	0,0136807												
	0,0136559												
	0,0136272												
	0,0246414												
	0,0190013												
	0,0137636												
	0,0139012												
	0,0133305												
	0,0254958												
	0,0273361												
	0,0259566												
	0,0237448												
	0,0257703												
	0,0175259												
	0,0134792												
	0,016525												
	0,0252185												
	0,0293449												
	0,030214												
	0,0266699												
	0,022365												
	0,0258631												
	0,0190757												
	0,0282446												
	0,0217771												
	0,0128702												
	0,0236348												
	0,0234403												
	0,0200299												
	0,0254659												
	0,0177529												
	0,031147												
	0,0278856												
	0,0301337												
	0,0272725												
	0,0283901												
	0,0222571												
	0,0243982												
	0,0155798												
	0,021403												
	0,0263214												
	0,0229723												
	0,0278891												
	0,0287027												
	0,0276343												
	0,0186722												
	0,012483												
	0,0136925												
	0,0251844												
	0,0321773												
	0,0206024												
	0,0211862												
	0,0277578												
	0,0154971												
	0,0132641												
	0,018449												
	0,0280632												
	0,0286952												
	0,0258567												
	0,0148526												
	0,0256412												
	0,0237755												
	0,0266014												
	0,0283775												
	0,030885												
	0,0282119												
	0,024557												
	0,0221581												
	0,0211777												
	0,0266837												
	0,0192201												
	0,0250107												
	0,0191005												
	0,0241482												
	0,0214241												
	0,0242903												
	0,0226759												
	0,0200854												
	0,0206442												
	0,0203803												
	0,021759												
	0,0262408												
	0,018743												
	0,0168325												
	0,0189859												
	0,0139485												
	0,0227811												
	0,0245849												
	0,0139549												
	0,0206501												
	0,0158279												
	0,0154747												
	0,0142605												
	0,0278603												
	0,0281322												
	0,0256205												
	0,0317817												
	0,0250812												
	0,027063												
	0,014661												
	0,0229935												
	0,0227579												
	0,0262492												
	0,0256755												
	0,0222006												
	0,0136139												
	0,0236096												
	0,0267874												
	0,0246782												
	0,0225047												
	0,014751												
	0,0136948												
	0,029097												
	0,0234376												
	0,0201522												
	0,0222767												
	0,0265361												
	0,0242146												
	0,0148111												
	0,0182763												
	0,0239914												
	0,0156481												
	0,0268889												
	0,0194159												
	0,0137714												
	0,0137894												
	0,0217549												
	0,0191404												
	0,0133713												
	0,0135416												
	0,0230769												
	0,0241537												
	0,0207057												
	0,0167549												
	0,0214857												
	0,0138401												
	0,0279433												
	0,0286404												
	0,0260358												
	0,0191421												
	0,0154836												
	0,0137231												
	0,015467												
	0,0249663												
	0,0203412												
	0,0204997												
	0,0152704												
	0,0128454												
	0,0131206												
	0,0130995												
	0,0143784												
	0,0137429												
	0,0145436												
	0,0131324												
	0,0214661												
	0,0251354												
	0,0268229												
	0,0258211												
	0,0272799												
	0,0165632												
	0,0139705												
	0,0132817												
	0,0158243												
	0,0193724												
	0,020549												
	0,0210875												
	0,0273333												
	0,0232828												
	0,0276068												
	0,0246462												
	0,0225481												
	0,0167869												
	0,0137487												
	0,0137058												
	0,0139402												
	0,0144079												
	0,0178788												
	0,0206193												
	0,0173193												
	0,0244161												
	0,0271189												
	0,0247426												
	0,0151563												
	0,0140937												
	0,0142231												
	0,0142738												
	0,0137703												
	0,0146569												
	0,0137162												
	0,0146194												
	0,0135503												
	0,0146247												
	0,0150225												
	0,0146457												
	0,015251												
	0,0139713												
	0,0140162												
	0,0207688												
	0,0198952												
	0,0137286												
	0.01311 s												
	0,0141325												
	0,0134587												
	0,0164702												
	0,0269289												
	0,0278458												
	0,016744												
	0,026901												
	0,0263936												
	0,0155772												
	0,0186863												
	0,0297746												
	0,0263835												
	0,0263133												
	0,0275045												
	0,0202593												
	0,0187577												
	0,0186102												
	0,0191011												
	0,0269563												
	0,027108												
	0,0167901												
	0,0141905												
	0,0135899												
	0,0135417												
	0,0136672												
	0,0137623												
	0,0144841												
	0,0206599												
	0,0284627												
	0,0270224												
	0,0245506												
	0,0155638												
	0,014291												
	0,0131923												
	0,013795												
	0,014062												
	0,0218031												
	0,017921												
	0,0304124												
	0,0166844												
	0,0136372												
	0,0137783												
	0,0234778												
	0,0178233												
	0,0136865												
	0,0134797												
	0,0218598												
	0,0229756												
	0,0196492												
	0,0219372												
	0,0279195												
	0,0274317												
	0,0200064												
	0,0140778												
	0.02534 s												
	0,0284254												
	0,014109												
	0,0133589												
	0,0136569												
	0,0134641												
	0,0156279												
	0,0222324												
	0,0168265												
	0,0281567												
	0,025439												
	0,0132787												
	0,0194788												
	0,0252017												
	0,0262235												
	0,0140341												
	0,0138774												
	0,0138018												
	0,0138878												
	0,0155379												
	0,026705												
	0,016408												
	0,0159962												
	0,0208678												
	0,0208505												
	0,0157816												
	0,026523												
	0,0288584												
	0,0244165												
	0,0222074												
	0,0182919												
	0,0199037												
	0,0265422												
	0,0154433												
	0,019161												
	0,0164777												
	0,0184042												
	0,0148343												
	0,0141157												
	0,0238045												
	0,0262902												
	0,0311081												
	0,0204059												
	0,0142996												
	0,0217671												
	0,0292532												
	0,0306766												
	0,0277872												
	0,0272013												
	0.01942 s												
	0,0188821												
	0,0146355												
	0,0200425												
	0,0241099												
	0,0193617												
	0,0252544												
	0,026228												
	0,0203348												
	0,0134428												
	0.01506 s												
	0,0252463												
	0,0163792												
	0,0213382												
	0,0140233												
	0,0133373												
	0,0187654												
	0,0189897												
	0,0157969												
	0,0142704												
	0,0135361												
	0,0189884												
	0,0135197												
	0,0146398												
	0,0230959												
	0,0174654												
	0,0149505												
	0,025812												
	0,018655												
	0,0137527												
	0,0140773												
	0,0140038												
	0,017652												
	0,0282923												
	0,0254987												
	0,0256255												
	0,0168807												
	0,0136643												
	0,0138812												
	0,0184852												
	0,0199138												
	0,0155629												
	0,0141496												
	0,0149858												
	0,0138622												
	0,0173136												
	0,0201711												
	0,028937												
	0,0198308												
	0,0153806												
	0,023325												
	0,0154661												
	0,0146132												
	0,0244104												
	0,023358												
	0,0148577												
	0,0138827												
	0,0260148												
	0,0338373												
	0,0258952												
	0,0252756												
	0,0241363												
	0,0264337												
	0,0276319												
	0,0227629												
	0,0138904												
	0,0243398												
	0,0286267												
	0,0219792												
	0,0137922												
	0,025212												
	0,0238782												
	0,0171809												
	0,0204194												
	0,0268721												
	0.0269 se												
	0,0288421												
	0,0276351												
	0,0230014												
	0,0288767												
	0,032347												
	0,0180754												
	0,0132558												
	0,0173791												
	0,0261143												
	0,0216379												
	0,0171337												
	0,0178391												
	0,0242057												
	0,0133002												
	0,0131257												
	0,0128305												
	0,0130534												
	0,0135302												
	0,0253084												
	0,0231252												
	0,0269107												
	0,0262375												
	0,0236412												
	0,0196023												
	0,0162779												
	0,0157007												
	0,0195489												
	0,0160346												
	0,0204467												
	0,0198791												
	0,0148337												
	0,0288949												
	0,0147783												
	0,0140967												
	0,0264639												
	0,0259132												
	0,0253264												
	0,0218011												
	0,026453												
